,Date,Open,High,Low,Close,Adj.Close,Volume
3439,08/29/2018,55.037498,55.872501,54.852501,55.744999,53.534908,109019200
3440,08/30/2018,55.8125,57.064999,55.599998,56.2575,54.027084,195175200
3441,08/31/2018,56.627499,57.217499,56.5,56.907501,54.651306,173360400
3442,09/04/2018,57.102501,57.294998,56.657501,57.09,54.826588,109560400
3443,09/05/2018,57.247501,57.4175,56.275002,56.717499,54.468845,133332000
3444,09/06/2018,56.557499,56.837502,55.325001,55.775002,53.563721,137160000
3445,09/07/2018,55.462502,56.342499,55.177502,55.325001,53.131561,150479200
3446,09/10/2018,55.237499,55.462502,54.1175,54.5825,52.418495,158066000
3447,09/11/2018,54.502499,56.075001,54.139999,55.962502,53.743782,142996000
3448,09/12/2018,56.235001,56.25,54.959999,55.267502,53.07634,197114800
3449,09/13/2018,55.880001,57.087502,55.642502,56.602501,54.358402,166825600
3450,09/14/2018,56.4375,56.709999,55.630001,55.959999,53.741379,127997200
3451,09/17/2018,55.537498,55.737499,54.317501,54.470001,52.310455,148780400
3452,09/18/2018,54.447498,55.462502,54.279999,54.560001,52.396885,126286800
3453,09/19/2018,54.625,54.904999,53.825001,54.592499,52.428097,108495200
3454,09/20/2018,55.060001,55.57,54.787498,55.0075,52.826649,106435200
3455,09/21/2018,55.195,55.34,54.322498,54.415001,52.257633,384986800
3456,09/24/2018,54.205002,55.314999,54.157501,55.197498,53.009106,110773600
3457,09/25/2018,54.9375,55.705002,54.924999,55.547501,53.345238,98217600
3458,09/26/2018,55.25,55.9375,54.939999,55.105,52.920284,95938800
3459,09/27/2018,55.955002,56.610001,55.884998,56.237499,54.007881,120724800
3460,09/28/2018,56.197498,56.459999,56.005001,56.435001,54.197548,91717600
3461,10/01/2018,56.987499,57.355,56.587502,56.814999,54.562485,94403200
3462,10/02/2018,56.8125,57.5,56.657501,57.32,55.047462,99152800
3463,10/03/2018,57.512501,58.3675,57.445,58.017502,55.717308,114619200
3464,10/04/2018,57.695,58.087502,56.682499,56.997501,54.737747,128168000
3465,10/05/2018,56.990002,57.102501,55.145,56.072498,53.849407,134322000
3466,10/08/2018,55.552502,56.200001,55.049999,55.942501,53.724586,118655600
3467,10/09/2018,55.91,56.817501,55.5625,56.717499,54.468845,107564000
3468,10/10/2018,56.365002,56.587502,54.012501,54.09,51.945507,167962400
3469,10/11/2018,53.630001,54.875,53.080002,53.612499,51.48695,212497600
3470,10/12/2018,55.105,55.720001,54.209999,55.5275,53.326027,161351600
3471,10/15/2018,55.290001,55.4575,54.317501,54.34,52.185604,123164000
3472,10/16/2018,54.732498,55.747501,54.189999,55.537498,53.335629,116736000
3473,10/17/2018,55.575001,55.66,54.834999,55.297501,53.105152,91541600
3474,10/18/2018,54.465,54.935001,53.25,54.005001,51.863892,130325200
3475,10/19/2018,54.514999,55.314999,54.357498,54.827499,52.653774,132314800
3476,10/22/2018,54.947498,55.84,54.735001,55.162498,52.975502,115168400
3477,10/23/2018,53.9575,55.8125,53.674999,55.682499,53.474884,155071200
3478,10/24/2018,55.650002,56.057499,53.634998,53.772499,51.64061,163702000
3479,10/25/2018,54.427502,55.345001,54.1875,54.950001,52.77142,119423200
3480,10/26/2018,53.974998,55.047501,53.1675,54.075001,51.931114,189033600
3481,10/29/2018,54.797501,54.922501,51.522499,53.060001,50.95636,183742000
3482,10/30/2018,52.787498,53.794998,52.317501,53.325001,51.210846,146640000
3483,10/31/2018,54.220001,55.112499,54.154999,54.715,52.545742,153435600
3484,11/01/2018,54.762501,55.59,54.202499,55.555,53.352432,233292800
3485,11/02/2018,52.387501,53.412498,51.357498,51.869999,49.813526,365314800
3486,11/05/2018,51.075001,51.0975,49.5425,50.397499,48.399418,264654800
3487,11/06/2018,50.48,51.18,50.422501,50.942501,48.922813,127531600
3488,11/07/2018,51.4925,52.514999,51.032501,52.487499,50.406551,133697600
3489,11/08/2018,52.494999,52.529999,51.6875,52.122501,50.230675,101450400
3490,11/09/2018,51.387501,51.502499,50.5625,51.1175,49.262157,137463200
3491,11/12/2018,49.75,49.962502,48.447498,48.5425,46.780621,204542000
3492,11/13/2018,47.907501,49.294998,47.862499,48.057499,46.313221,187531600
3493,11/14/2018,48.474998,48.619999,46.482498,46.700001,45.004993,243204000
3494,11/15/2018,47.0975,47.9925,46.724998,47.852501,46.115658,185915200
3495,11/16/2018,47.625,48.7425,47.365002,48.3825,46.626431,147713200
3496,11/19/2018,47.5,47.674999,46.247501,46.465,44.778522,167701200
3497,11/20/2018,44.592499,45.3675,43.877499,44.244999,42.639091,271300800
3498,11/21/2018,44.932499,45.067501,44.137501,44.195,42.590916,124496800
3499,11/23/2018,43.735001,44.150002,43.025002,43.072498,41.509155,94496000
3500,11/26/2018,43.560001,43.737499,42.564999,43.654999,42.070511,179994000
3501,11/27/2018,42.877499,43.692501,42.720001,43.560001,41.978962,165549600
3502,11/28/2018,44.182499,45.322498,43.732498,45.235001,43.593166,184250000
3503,11/29/2018,45.665001,45.700001,44.424999,44.887501,43.258282,167080000
3504,11/30/2018,45.072498,45.0825,44.2575,44.645,43.024582,158126000
3505,12/03/2018,46.115002,46.235001,45.302502,46.205002,44.527969,163210000
3506,12/04/2018,45.237499,45.5975,44.067501,44.172501,42.569221,165377200
3507,12/06/2018,42.939999,43.695,42.605,43.68,42.094604,172393600
3508,12/07/2018,43.372501,43.622501,42.075001,42.122501,40.593639,169126400
3509,12/10/2018,41.25,42.522499,40.8325,42.400002,40.861065,248104000
3510,12/11/2018,42.915001,42.947498,41.75,42.157501,40.627361,189126800
3511,12/12/2018,42.599998,42.98,42.255001,42.275002,40.740604,142510800
3512,12/13/2018,42.622501,43.142502,42.387501,42.737499,41.18631,127594400
3513,12/14/2018,42.25,42.27,41.32,41.369999,39.868443,162814800
3514,12/17/2018,41.362499,42.087502,40.682499,40.985001,39.497417,177151600
3515,12/18/2018,41.345001,41.8825,41.0975,41.517502,40.010597,135366000
3516,12/19/2018,41.5,41.862499,39.772499,40.2225,38.762596,196189200
3517,12/20/2018,40.099998,40.5275,38.825001,39.2075,37.784443,259092000
3518,12/21/2018,39.215,39.540001,37.407501,37.682499,36.314789,382978400
3519,12/24/2018,37.037498,37.887501,36.647499,36.7075,35.375175,148676800
3520,12/26/2018,37.075001,39.307499,36.68,39.2925,37.866352,234330000
3521,12/27/2018,38.959999,39.192501,37.517502,39.037498,37.620613,212468400
3522,12/28/2018,39.375,39.630001,38.637501,39.057499,37.639877,169165600
3523,12/31/2018,39.6325,39.84,39.119999,39.435001,38.003689,140014000
3524,01/02/2019,38.7225,39.712502,38.557499,39.48,38.047047,148158800
3525,01/03/2019,35.994999,36.43,35.5,35.547501,34.257271,365248800
3526,01/04/2019,36.1325,37.137501,35.950001,37.064999,35.719707,234428400
3527,01/07/2019,37.174999,37.2075,36.474998,36.982498,35.640194,219111200
3528,01/08/2019,37.389999,37.955002,37.130001,37.6875,36.319611,164101200
3529,01/09/2019,37.822498,38.6325,37.407501,38.327499,36.936375,180396400
3530,01/10/2019,38.125,38.4925,37.715,38.450001,37.054424,143122800
3531,01/11/2019,38.220001,38.424999,37.877499,38.072498,36.690636,108092800
3532,01/14/2019,37.712502,37.817501,37.305,37.5,36.138912,129756800
3533,01/15/2019,37.567501,38.3475,37.512501,38.267502,36.878559,114843600
3534,01/16/2019,38.27,38.970001,38.25,38.735001,37.329094,122278800
3535,01/17/2019,38.549999,39.415001,38.314999,38.965,37.550739,119284800
3536,01/18/2019,39.375,39.470001,38.994999,39.205002,37.782032,135004000
3537,01/22/2019,39.102501,39.182499,38.154999,38.325001,36.933971,121576000
3538,01/23/2019,38.537498,38.785,37.924999,38.48,37.083344,92522400
3539,01/24/2019,38.5275,38.619999,37.935001,38.174999,36.78941,101766000
3540,01/25/2019,38.869999,39.532501,38.580002,39.439999,38.008495,134142000
3541,01/28/2019,38.947498,39.0825,38.415001,39.075001,37.656746,104768400
3542,01/29/2019,39.0625,39.532501,38.5275,38.669998,37.266438,166348800
3543,01/30/2019,40.8125,41.537498,40.057499,41.3125,39.813034,244439200
3544,01/31/2019,41.5275,42.25,41.139999,41.610001,40.099739,162958400
3545,02/01/2019,41.740002,42.244999,41.482498,41.630001,40.119015,130672400
3546,02/04/2019,41.852501,42.915001,41.82,42.8125,41.258591,125982000
3547,02/05/2019,43.215,43.77,43.087502,43.544998,41.964512,144406400
3548,02/06/2019,43.662498,43.892502,43.212502,43.560001,41.978962,112958400
3549,02/07/2019,43.099998,43.485001,42.584999,42.735001,41.183903,126966800
3550,02/08/2019,42.247501,42.665001,42.105,42.602501,41.232292,95280000
3551,02/11/2019,42.762501,42.802502,42.3125,42.357498,40.995174,83973600
3552,02/12/2019,42.525002,42.75,42.424999,42.7225,41.348431,89134000
3553,02/13/2019,42.8475,43.119999,42.48,42.544998,41.17664,89960800
3554,02/14/2019,42.427502,42.814999,42.345001,42.700001,41.32666,87342800
3555,02/15/2019,42.8125,42.924999,42.4375,42.605,41.234718,98507200
3556,02/19/2019,42.427502,42.860001,42.372501,42.732498,41.358116,75891200
3557,02/20/2019,42.797501,43.330002,42.747501,43.0075,41.624279,104457600
3558,02/21/2019,42.950001,43.092499,42.575001,42.764999,41.389572,68998800
3559,02/22/2019,42.895,43.25,42.845001,43.2425,41.851711,75652800
3560,02/25/2019,43.540001,43.967499,43.487499,43.557499,42.156582,87493600
3561,02/26/2019,43.427502,43.825001,43.2925,43.5825,42.180782,68280800
3562,02/27/2019,43.302502,43.75,43.182499,43.717499,42.311428,111341600
3563,02/28/2019,43.580002,43.727501,43.23,43.287498,41.89526,112861600
3564,03/01/2019,43.57,43.787498,43.2225,43.7425,42.335629,103544800
3565,03/04/2019,43.922501,44.4375,43.4925,43.962502,42.548557,109744800
3566,03/05/2019,43.985001,44,43.634998,43.8825,42.471127,78949600
3567,03/06/2019,43.6675,43.872501,43.485001,43.630001,42.226753,83241600
3568,03/07/2019,43.467499,43.610001,43.005001,43.125,41.737991,99185600
3569,03/08/2019,42.580002,43.267502,42.375,43.227501,41.8372,95997600
3570,03/11/2019,43.872501,44.779999,43.837502,44.724998,43.286526,128044000
3571,03/12/2019,45,45.6675,44.842499,45.227501,43.772865,129870400
3572,03/13/2019,45.5625,45.825001,45.23,45.427502,43.966442,124130000
3573,03/14/2019,45.974998,46.025002,45.639999,45.932499,44.455193,94318000
3574,03/15/2019,46.212502,46.8325,45.935001,46.529999,45.03347,156171600
3575,03/18/2019,46.450001,47.0975,46.447498,47.005001,45.493202,104879200
3576,03/19/2019,47.087502,47.247501,46.48,46.6325,45.132679,126585600
3577,03/20/2019,46.557499,47.372501,46.182499,47.040001,45.527069,124140800
3578,03/21/2019,47.505001,49.0825,47.452499,48.772499,47.203854,204136800
3579,03/22/2019,48.834999,49.422501,47.695,47.762501,46.226337,169630800
3580,03/25/2019,47.877499,47.994999,46.650002,47.185001,45.667412,175381200
3581,03/26/2019,47.915001,48.220001,46.145,46.697498,45.195591,199202000
3582,03/27/2019,47.1875,47.439999,46.637501,47.1175,45.602081,119393600
3583,03/28/2019,47.237499,47.389999,46.8825,47.18,45.662575,83121600
3584,03/29/2019,47.4575,47.52,47.134998,47.487499,45.960182,94256000
3585,04/01/2019,47.91,47.919998,47.095001,47.810001,46.272305,111448000
3586,04/02/2019,47.772499,48.615002,47.762501,48.505001,46.944965,91062800
3587,04/03/2019,48.3125,49.125,48.287498,48.837502,47.266766,93087200
3588,04/04/2019,48.697498,49.092499,48.285,48.922501,47.349033,76457200
3589,04/05/2019,49.112499,49.275002,48.982498,49.25,47.665997,74106400
3590,04/08/2019,49.105,50.057499,49.084999,50.025002,48.416069,103526800
3591,04/09/2019,50.080002,50.712502,49.807499,49.875,48.270889,143072800
3592,04/10/2019,49.669998,50.185001,49.544998,50.154999,48.541889,86781200
3593,04/11/2019,50.212502,50.25,49.610001,49.737499,48.137821,83603200
3594,04/12/2019,49.799999,50.035,49.052502,49.717499,48.118458,111042800
3595,04/15/2019,49.645,49.962502,49.502499,49.807499,48.205563,70146400
3596,04/16/2019,49.865002,50.342499,49.639999,49.8125,48.210407,102785600
3597,04/17/2019,49.884998,50.845001,49.6525,50.782501,49.149212,115627200
3598,04/18/2019,50.779999,51.037498,50.630001,50.965,49.325836,96783200
3599,04/22/2019,50.7075,51.235001,50.584999,51.1325,49.487942,77758000
3600,04/23/2019,51.107498,51.9375,50.974998,51.869999,50.201725,93292000
3601,04/24/2019,51.84,52.119999,51.762501,51.790001,50.124298,70162400
3602,04/25/2019,51.7075,51.939999,51.279999,51.32,49.669418,74172800
3603,04/26/2019,51.224998,51.25,50.529999,51.075001,49.432297,74596400
3604,04/29/2019,51.099998,51.4925,50.965,51.1525,49.507298,88818800
3605,04/30/2019,50.764999,50.849998,49.7775,50.1675,48.553986,186139600
3606,05/01/2019,52.470001,53.827499,52.307499,52.630001,50.937286,259309200
3607,05/02/2019,52.459999,53.162498,52.032501,52.287498,50.605793,127985200
3608,05/03/2019,52.7225,52.959999,52.557499,52.9375,51.23489,83569600
3609,05/06/2019,51.072498,52.209999,50.875,52.119999,50.443687,129772400
3610,05/07/2019,51.470001,51.855,50.2075,50.715,49.083881,155054800
3611,05/08/2019,50.474998,51.334999,50.4375,50.724998,49.093552,105358000
3612,05/09/2019,50.099998,50.419998,49.165001,50.18,48.566082,139634400
3613,05/10/2019,49.355,49.712502,48.192501,49.294998,47.893272,164834800
3614,05/13/2019,46.927502,47.369999,45.712502,46.43,45.109741,229722400
3615,05/14/2019,46.602501,47.424999,46.352501,47.165001,45.823841,146118800
3616,05/15/2019,46.567501,47.9375,46.505001,47.73,46.37278,106178800
3617,05/16/2019,47.477501,48.1175,47.209999,47.52,46.168751,132125600
3618,05/17/2019,46.732498,47.724998,46.689999,47.25,45.906433,131516400
3619,05/20/2019,45.880001,46.087502,45.07,45.772499,44.470943,154449200
3620,05/21/2019,46.305,47,46.174999,46.650002,45.323498,113459200
3621,05/22/2019,46.165001,46.427502,45.637501,45.695,44.395641,118994400
3622,05/23/2019,44.950001,45.134998,44.452499,44.915001,43.637829,146118800
3623,05/24/2019,45.049999,45.535,44.654999,44.7425,43.47023,94858800
3624,05/28/2019,44.73,45.147499,44.477501,44.557499,43.290489,111792800
3625,05/29/2019,44.105,44.837502,44,44.345001,43.08403,113924800
3626,05/30/2019,44.487499,44.807499,44.1675,44.575001,43.307491,84873600
3627,05/31/2019,44.057499,44.497501,43.747501,43.767502,42.522953,108174400
3628,06/03/2019,43.900002,44.48,42.567501,43.325001,42.093037,161584400
3629,06/04/2019,43.860001,44.9575,43.630001,44.91,43.632973,123872000
3630,06/05/2019,46.07,46.247501,45.285,45.634998,44.337349,119093600
3631,06/06/2019,45.77,46.3675,45.537498,46.305,44.988293,90105200
3632,06/07/2019,46.627499,47.98,46.442501,47.537498,46.185745,122737600
3633,06/10/2019,47.952499,48.842499,47.904999,48.145,46.775978,104883600
3634,06/11/2019,48.715,49,48.400002,48.702499,47.317631,107731600
3635,06/12/2019,48.487499,48.9925,48.3475,48.547501,47.167038,73012800
3636,06/13/2019,48.674999,49.197498,48.400002,48.537498,47.157314,86698400
3637,06/14/2019,47.887501,48.397499,47.575001,48.185001,46.814831,75046000
3638,06/17/2019,48.224998,48.740002,48.0425,48.4725,47.094158,58676400
3639,06/18/2019,49.012501,50.072498,48.802502,49.612499,48.201744,106204000
3640,06/19/2019,49.919998,49.970001,49.327499,49.467499,48.060863,84496800
3641,06/20/2019,50.092499,50.1525,49.5075,49.865002,48.447071,86056000
3642,06/21/2019,49.700001,50.212502,49.537498,49.695,48.281902,191202400
3643,06/24/2019,49.634998,50.040001,49.5425,49.645,48.233322,72881600
3644,06/25/2019,49.607498,49.814999,48.822498,48.892502,47.502224,84281200
3645,06/26/2019,49.442501,50.247501,49.337502,49.950001,48.529652,104270000
3646,06/27/2019,50.072498,50.392502,49.892502,49.935001,48.515079,83598800
3647,06/28/2019,49.669998,49.875,49.262501,49.48,48.073017,124442400
3648,07/01/2019,50.7925,51.122501,50.162498,50.387501,48.954712,109012000
3649,07/02/2019,50.352501,50.782501,50.34,50.682499,49.241322,67740800
3650,07/03/2019,50.82,51.110001,50.672501,51.102501,49.649384,45448000
3651,07/05/2019,50.837502,51.27,50.724998,51.057499,49.605663,69062000
3652,07/08/2019,50.202499,50.349998,49.602501,50.005001,48.583092,101354400
3653,07/09/2019,49.799999,50.377499,49.702499,50.310001,48.879421,82312000
3654,07/10/2019,50.462502,50.932499,50.389999,50.807499,49.362766,71588400
3655,07/11/2019,50.827499,51.0975,50.427502,50.4375,49.003292,80767200
3656,07/12/2019,50.612499,51,50.549999,50.825001,49.379765,70380800
3657,07/15/2019,51.022499,51.467499,51,51.302502,49.8437,67789600
3658,07/16/2019,51.147499,51.5275,50.875,51.125,49.671242,67467200
3659,07/17/2019,51.012501,51.272499,50.817501,50.837502,49.391914,56430000
3660,07/18/2019,51,51.470001,50.924999,51.415001,49.952988,74162400
3661,07/19/2019,51.447498,51.625,50.59,50.647499,49.207321,83717200
3662,07/22/2019,50.912498,51.807499,50.9025,51.805,50.331902,89111600
3663,07/23/2019,52.115002,52.227501,51.822498,52.209999,50.72538,73420800
3664,07/24/2019,51.9175,52.287498,51.7925,52.1675,50.684097,59966400
3665,07/25/2019,52.2225,52.310001,51.682499,51.755001,50.283325,55638400
3666,07/26/2019,51.869999,52.432499,51.785,51.935001,50.458214,70475600
3667,07/29/2019,52.115002,52.66,52.110001,52.419998,50.929417,86693600
3668,07/30/2019,52.189999,52.540001,51.827499,52.195,50.710819,135742800
3669,07/31/2019,54.105,55.342499,52.825001,53.259998,51.745529,277125600
3670,08/01/2019,53.474998,54.5075,51.685001,52.107498,50.625805,216071600
3671,08/02/2019,51.3825,51.607498,50.407501,51.005001,49.554653,163448400
3672,08/05/2019,49.497501,49.662498,48.145,48.334999,46.960571,209572000
3673,08/06/2019,49.077499,49.517502,48.509998,49.25,47.84956,143299200
3674,08/07/2019,48.852501,49.889999,48.455002,49.759998,48.345055,133457600
3675,08/08/2019,50.049999,50.8825,49.8475,50.857498,49.411343,108038000
3676,08/09/2019,50.325001,50.689999,49.822498,50.247501,49.004173,98478800
3677,08/12/2019,49.904999,50.512501,49.787498,50.119999,48.879822,89927600
3678,08/13/2019,50.255001,53.035,50.119999,52.2425,50.949806,188874000
3679,08/14/2019,50.790001,51.610001,50.647499,50.6875,49.433292,146189600
3680,08/15/2019,50.865002,51.285,49.9175,50.435001,49.187042,108909600
3681,08/16/2019,51.07,51.790001,50.959999,51.625,50.347591,110481600
3682,08/19/2019,52.654999,53.182499,52.5075,52.587502,51.286278,97654400
3683,08/20/2019,52.720001,53.337502,52.580002,52.59,51.288715,107537200
3684,08/21/2019,53.247501,53.412498,52.900002,53.16,51.844608,86141600
3685,08/22/2019,53.297501,53.610001,52.6875,53.115002,51.800724,89014800
3686,08/23/2019,52.357498,53.012501,50.25,50.66,49.406467,187272000
3687,08/26/2019,51.465,51.797501,51.264999,51.622501,50.345158,104174400
3688,08/27/2019,51.965,52.137501,50.8825,51.040001,49.777081,103493200
3689,08/28/2019,51.025002,51.43,50.830002,51.3825,50.111088,63755200
3690,08/29/2019,52.125,52.330002,51.665001,52.252499,50.959564,83962000
3691,08/30/2019,52.540001,52.612499,51.799999,52.185001,50.893738,84573600
3692,09/03/2019,51.607498,51.744999,51.055,51.424999,50.152542,80092000
3693,09/04/2019,52.0975,52.369999,51.830002,52.297501,51.003448,76752400
3694,09/05/2019,53,53.4925,52.877499,53.32,52.000645,95654800
3695,09/06/2019,53.512501,53.605,53.127499,53.314999,51.995773,77449200
3696,09/09/2019,53.709999,54.110001,52.767502,53.5425,52.217644,109237600
3697,09/10/2019,53.465,54.195,52.927502,54.174999,52.834499,127111600
3698,09/11/2019,54.517502,55.927502,54.432499,55.897499,54.514374,177158400
3699,09/12/2019,56.200001,56.605,55.715,55.772499,54.39246,128906800
3700,09/13/2019,55,55.197498,54.255001,54.6875,53.334309,159053200
3701,09/16/2019,54.432499,55.032501,54.389999,54.974998,53.614693,84632400
3702,09/17/2019,54.990002,55.205002,54.779999,55.174999,53.809753,73274800
3703,09/18/2019,55.264999,55.712502,54.860001,55.692501,54.314453,101360000
3704,09/19/2019,55.502499,55.939999,55.092499,55.240002,53.873146,88242400
3705,09/20/2019,55.345001,55.639999,54.3675,54.432499,53.085625,221652400
3706,09/23/2019,54.737499,54.959999,54.412498,54.68,53.326996,76662000
3707,09/24/2019,55.2575,55.622501,54.297501,54.419998,53.073425,124763200
3708,09/25/2019,54.637501,55.375,54.285,55.2575,53.890205,87613600
3709,09/26/2019,55,55.235001,54.7075,54.9725,53.612255,75334000
3710,09/27/2019,55.134998,55.240002,54.32,54.705002,53.351383,101408000
3711,09/30/2019,55.224998,56.145,55.197498,55.9925,54.607021,103909600
3712,10/01/2019,56.267502,57.055,56.049999,56.147499,54.758186,139223200
3713,10/02/2019,55.764999,55.895,54.482498,54.740002,53.385517,138449200
3714,10/03/2019,54.607498,55.240002,53.782501,55.205002,53.839005,114426000
3715,10/04/2019,56.41,56.872501,55.9725,56.752499,55.348209,138478800
3716,10/07/2019,56.567501,57.482498,56.459999,56.764999,55.360405,122306000
3717,10/08/2019,56.455002,57.014999,56.0825,56.099998,54.711861,111820000
3718,10/09/2019,56.7575,56.947498,56.41,56.7575,55.353088,74770400
3719,10/10/2019,56.982498,57.610001,56.825001,57.522499,56.099163,113013600
3720,10/11/2019,58.237499,59.41,58.077499,59.052502,57.591305,166795600
3721,10/14/2019,58.724998,59.532501,58.6675,58.967499,57.508411,96427600
3722,10/15/2019,59.0975,59.412498,58.720001,58.830002,57.374313,87360000
3723,10/16/2019,58.342499,58.810001,58.299999,58.592499,57.142689,73903200
3724,10/17/2019,58.772499,59.037498,58.380001,58.82,57.364552,67585200
3725,10/18/2019,58.647499,59.395,58.572498,59.102501,57.640076,97433600
3726,10/21/2019,59.380001,60.247501,59.330002,60.127499,58.639706,87247200
3727,10/22/2019,60.290001,60.549999,59.904999,59.990002,58.505608,82293600
3728,10/23/2019,60.525002,60.810001,60.305,60.794998,59.290691,75828800
3729,10/24/2019,61.127499,61.200001,60.452499,60.895,59.38821,69275200
3730,10/25/2019,60.790001,61.682499,60.720001,61.645,60.119656,73477200
3731,10/28/2019,61.855,62.3125,61.68,62.262501,60.721874,96572800
3732,10/29/2019,62.2425,62.4375,60.642502,60.822498,59.317505,142839600
3733,10/30/2019,61.189999,61.325001,60.302502,60.814999,59.310192,124522000
3734,10/31/2019,61.810001,62.2925,59.314999,62.189999,60.651169,139162000
3735,11/01/2019,62.384998,63.982498,62.290001,63.955002,62.372498,151125200
3736,11/04/2019,64.332497,64.462502,63.845001,64.375,62.782104,103272000
3737,11/05/2019,64.262497,64.547501,64.080002,64.282501,62.691887,79897600
3738,11/06/2019,64.192497,64.372498,63.842499,64.309998,62.718708,75864400
3739,11/07/2019,64.684998,65.087502,64.527496,64.857498,63.442554,94940400
3740,11/08/2019,64.672501,65.110001,64.212502,65.035004,63.616199,69986400
3741,11/11/2019,64.574997,65.6175,64.57,65.550003,64.119965,81821200
3742,11/12/2019,65.387497,65.697502,65.230003,65.489998,64.061264,87388800
3743,11/13/2019,65.282501,66.195,65.267502,66.1175,64.675079,102734400
3744,11/14/2019,65.9375,66.220001,65.525002,65.660004,64.227547,89182800
3745,11/15/2019,65.919998,66.445,65.752502,66.440002,64.99054,100206400
3746,11/18/2019,66.449997,66.857498,66.057503,66.775002,65.318237,86703200
3747,11/19/2019,66.974998,67,66.347504,66.572502,65.120155,76167200
3748,11/20/2019,66.385002,66.519997,65.099998,65.797501,64.362053,106234400
3749,11/21/2019,65.922501,66.002502,65.294998,65.502502,64.073502,121395200
3750,11/22/2019,65.647499,65.794998,65.209999,65.445,64.017235,65325200
3751,11/25/2019,65.677498,66.610001,65.629997,66.592499,65.139717,84020400
3752,11/26/2019,66.735001,66.790001,65.625,66.072502,64.631065,105207600
3753,11/27/2019,66.394997,66.995003,66.327499,66.959999,65.499222,65235600
3754,11/29/2019,66.650002,67,66.474998,66.8125,65.354919,46617600
3755,12/02/2019,66.817497,67.0625,65.862503,66.040001,64.599274,94487200
3756,12/03/2019,64.577499,64.8825,64.072502,64.862503,63.447449,114430400
3757,12/04/2019,65.267502,65.827499,65.169998,65.434998,64.007462,67181600
3758,12/05/2019,65.947502,66.472504,65.682503,66.394997,64.946518,74424400
3759,12/06/2019,66.870003,67.75,66.824997,67.677498,66.201027,106075600
3760,12/09/2019,67.5,67.699997,66.227501,66.730003,65.274216,128042400
3761,12/10/2019,67.150002,67.517502,66.464996,67.120003,65.655716,90420400
3762,12/11/2019,67.202499,67.775002,67.125,67.692497,66.215706,78756800
3763,12/12/2019,66.945,68.139999,66.830002,67.864998,66.384468,137310400
3764,12/13/2019,67.864998,68.824997,67.732498,68.787498,67.286835,133587600
3765,12/16/2019,69.25,70.197502,69.245003,69.964996,68.438652,128186000
3766,12/17/2019,69.892502,70.442497,69.699997,70.102501,68.573166,114158400
3767,12/18/2019,69.949997,70.474998,69.779999,69.934998,68.409286,116028400
3768,12/19/2019,69.875,70.294998,69.737503,70.004997,68.477776,98369200
3769,12/20/2019,70.557503,70.662498,69.639999,69.860001,68.335938,275978000
3770,12/23/2019,70.1325,71.0625,70.092499,71,69.451057,98572000
3771,12/24/2019,71.172501,71.222504,70.730003,71.067497,69.517082,48478800
3772,12/26/2019,71.205002,72.495003,71.175003,72.477501,70.896324,93121200
3773,12/27/2019,72.779999,73.4925,72.029999,72.449997,70.869438,146266000
3774,12/30/2019,72.364998,73.172501,71.305,72.879997,71.290047,144114400
3775,12/31/2019,72.482498,73.419998,72.379997,73.412498,71.810936,100805600
3776,01/02/2020,74.059998,75.150002,73.797501,75.087502,73.449379,135480400
3777,01/03/2020,74.287498,75.144997,74.125,74.357498,72.735306,146322800
3778,01/06/2020,73.447502,74.989998,73.1875,74.949997,73.31488,118387200
3779,01/07/2020,74.959999,75.224998,74.370003,74.597504,72.970093,108872000
3780,01/08/2020,74.290001,76.110001,74.290001,75.797501,74.143898,132079200
3781,01/09/2020,76.809998,77.607498,76.550003,77.407501,75.718773,170108400
3782,01/10/2020,77.650002,78.167503,77.0625,77.582497,75.889961,140644800
3783,01/13/2020,77.910004,79.267502,77.787498,79.239998,77.511299,121532000
3784,01/14/2020,79.175003,79.392502,78.042503,78.169998,76.464645,161954400
3785,01/15/2020,77.962502,78.875,77.387497,77.834999,76.136963,121923600
3786,01/16/2020,78.397499,78.925003,78.022499,78.809998,77.090668,108829200
3787,01/17/2020,79.067497,79.684998,78.75,79.682503,77.944145,137816400
3788,01/21/2020,79.297501,79.754997,79,79.142502,77.415939,110843200
3789,01/22/2020,79.644997,79.997498,79.327499,79.425003,77.692261,101832400
3790,01/23/2020,79.480003,79.889999,78.912498,79.807503,78.066414,104472000
3791,01/24/2020,80.0625,80.832497,79.379997,79.577499,77.841431,146537600
3792,01/27/2020,77.514999,77.942497,76.220001,77.237503,75.552483,161940000
3793,01/28/2020,78.150002,79.599998,78.047501,79.422501,77.689819,162234000
3794,01/29/2020,81.112503,81.962502,80.345001,81.084999,79.31604,216229200
3795,01/30/2020,80.135002,81.022499,79.6875,80.967499,79.201118,126743200
3796,01/31/2020,80.232498,80.669998,77.072502,77.377502,75.689438,199588400
3797,02/03/2020,76.074997,78.372498,75.555,77.165001,75.481567,173788400
3798,02/04/2020,78.827499,79.910004,78.407501,79.712502,77.97348,136616400
3799,02/05/2020,80.879997,81.190002,79.737503,80.362503,78.609322,118826800
3800,02/06/2020,80.642502,81.305,80.065002,81.302498,79.528793,105425600
3801,02/07/2020,80.592499,80.849998,79.5,80.0075,78.447792,117684000
3802,02/10/2020,78.544998,80.387497,78.462502,80.387497,78.820389,109348800
