,Date,VolatilityIndex,AppleVolatilityIndex,AmazonVolatilityIndex,GoogleVolatilityIndex,SP500Stock,Inflation,DollarIndex,Apple-Close,Apple-Adjusted-Close,Apple-Volume,Amazon-Close,Amazon-Adjusted-Close,Amazon-Volume,Google-Close,Google-Adjusted-Close,Goolge-Volume
3652,10/10/2011,NA,NA,NA,NA,NA,.,.,13.886071,11.818687,442514800,11.566,11.566,102862000,13.379102,13.379102,93236167
3653,10/11/2011,NA,NA,NA,NA,NA,1.95,90.9162,14.296071,12.167651,605687600,11.774,11.774,100074000,13.528791,13.528791,114563810
3654,10/12/2011,NA,NA,NA,NA,NA,1.98,90.3378,14.363929,12.225403,622286000,11.8405,11.8405,130216000,13.661294,13.661294,127588447
3655,10/13/2011,NA,NA,NA,NA,NA,1.92,90.6603,14.586786,12.415081,426185200,11.8075,11.8075,96670000,13.922565,13.922565,228356741
3656,10/14/2011,NA,NA,NA,NA,NA,1.98,90.2116,15.071429,12.827572,573367200,12.3355,12.3355,118474000,14.736763,14.736763,342474886
3657,10/17/2011,NA,NA,NA,NA,NA,1.94,90.266,14.999643,12.766468,686044800,12.1165,12.1165,95580000,14.505878,14.505878,160928949
3658,10/18/2011,NA,NA,NA,NA,NA,1.97,90.5907,15.08,12.834865,881602400,12.194,12.194,92194000,14.707622,14.707622,152601853
3659,10/19/2011,NA,NA,NA,NA,NA,1.95,90.3317,14.236429,12.116887,1104059600,11.5765,11.5765,134302000,14.463288,14.463288,117699519
3660,10/20/2011,NA,NA,NA,NA,NA,1.98,91.1026,14.118214,12.016271,549270400,11.6805,11.6805,90498000,14.537261,14.537261,135666613
3661,10/21/2011,NA,NA,NA,NA,NA,2.00,90.279,14.031071,11.942105,621244400,11.739,11.739,91450000,14.707124,14.707124,136148412
3662,10/24/2011,NA,NA,NA,NA,NA,2.02,89.8558,14.491786,12.334224,502138000,11.8805,11.8805,99516000,14.85482,14.85482,137589795
3663,10/25/2011,NA,NA,NA,NA,NA,2.02,89.9525,14.206071,12.091046,430427200,11.3575,11.3575,280252000,14.524558,14.524558,102000897
3664,10/26/2011,NA,NA,NA,NA,NA,2.08,90.0836,14.307143,12.17707,456304800,9.92,9.92,482684000,14.603014,14.603014,115354763
3665,10/27/2011,NA,NA,NA,NA,NA,2.18,88.7882,14.453214,12.301396,494664800,10.339,10.339,215486000,14.91086,14.91086,151778780
3666,10/28/2011,NA,NA,NA,NA,NA,2.15,88.6382,14.4625,12.309298,322842800,10.866,10.866,197608000,14.947473,14.947473,100696024
3667,10/31/2011,NA,NA,NA,NA,NA,2.09,89.2053,14.456429,12.304132,385501200,10.6755,10.6755,146866000,14.760673,14.760673,102695490
3668,11/01/2011,NA,NA,NA,NA,NA,2.05,90.7296,14.161071,12.052747,531790000,10.605,10.605,170236000,14.412229,14.412229,125472546
3669,11/02/2011,NA,NA,NA,NA,NA,2.10,90.244,14.193214,12.080106,327350800,10.781,10.781,122440000,14.565903,14.565903,85153986
3670,11/03/2011,NA,NA,NA,NA,NA,2.09,90.2961,14.395357,12.252151,441386400,10.9145,10.9145,106300000,14.88172,14.88172,107192283
3671,11/04/2011,NA,NA,NA,NA,NA,2.12,90.3154,14.294286,12.166129,302229200,10.824,10.824,81316000,14.847847,14.847847,113817021
3672,11/07/2011,NA,NA,NA,NA,NA,2.14,90.3832,14.276071,12.150625,270275600,10.85,10.85,77200000,15.151459,15.151459,134799374
3673,11/08/2011,NA,NA,NA,NA,NA,2.13,90.172,14.508214,12.348207,400442000,10.8995,10.8995,78290000,15.251334,15.251334,121630197
3674,11/09/2011,NA,NA,NA,NA,NA,2.04,90.6991,14.117143,12.015361,558684000,10.561,10.561,93612000,14.967648,14.967648,148996390
3675,11/10/2011,NA,NA,NA,NA,NA,2.08,90.8588,13.757857,11.709564,744752400,10.5395,10.5395,100892000,14.821446,14.821446,115166059
3676,11/11/2011,NA,NA,NA,NA,NA,.,.,13.736429,11.691328,653786000,10.8695,10.8695,103262000,15.151957,15.151957,159676271
3677,11/14/2011,NA,NA,NA,NA,NA,2.05,90.7215,13.545,11.528399,432905200,10.9465,10.9465,130444000,15.267773,15.267773,128026081
3678,11/15/2011,NA,NA,NA,NA,NA,2.02,91.1081,13.886786,11.819298,430810800,10.8915,10.8915,114780000,15.35644,15.35644,107441212
3679,11/16/2011,NA,NA,NA,NA,NA,1.96,91.1237,13.741786,11.695888,349210400,10.5995,10.5995,110188000,15.229665,15.229665,104731092
3680,11/17/2011,NA,NA,NA,NA,NA,1.90,91.1822,13.478929,11.472164,479900400,10.226,10.226,159662000,14.965655,14.965655,140255750
3681,11/18/2011,NA,NA,NA,NA,NA,1.96,91.3676,13.390714,11.397079,371938000,9.857,9.857,168750000,14.816464,14.816464,132000924
3682,11/21/2011,NA,NA,NA,NA,NA,1.90,91.9978,13.178929,11.21683,447980400,9.4625,9.4625,226424000,14.469266,14.469266,120501984
3683,11/22/2011,NA,NA,NA,NA,NA,1.89,92.0193,13.446786,11.444804,409021200,9.617,9.617,198312000,14.445853,14.445853,96572626
3684,11/23/2011,NA,NA,NA,NA,NA,1.90,92.7463,13.106786,11.155428,428271200,9.4495,9.4495,160226000,14.199527,14.199527,93380707
3685,11/25/2011,NA,NA,NA,NA,NA,1.92,93.1455,12.984643,11.051466,254760800,9.12,9.12,99440000,14.02244,14.02244,62730250
3686,11/28/2011,NA,NA,NA,NA,NA,1.95,92.4983,13.432857,11.432953,346413200,9.7075,9.7075,144146000,14.649839,14.649839,113580136
3687,11/29/2011,NA,NA,NA,NA,NA,1.99,92.2163,13.328571,11.344192,375855200,9.4195,9.4195,131502000,14.51883,14.51883,73546641
3688,11/30/2011,NA,NA,NA,NA,NA,2.05,91.4728,13.65,11.617763,405938400,9.6145,9.6145,154340000,14.928793,14.928793,136389312
3689,12/01/2011,NA,NA,NA,NA,NA,2.05,91.227,13.854643,11.791941,387181200,9.8565,9.8565,146554000,15.286951,15.286951,145366836
3690,12/02/2011,NA,NA,NA,NA,NA,2.05,91.3532,13.917857,11.845746,379055600,9.8015,9.8015,150524000,15.451086,15.451086,164040568
3691,12/05/2011,NA,NA,NA,NA,NA,2.05,91.1087,14.036071,11.946358,357210000,9.812,9.812,118442000,15.582842,15.582842,128379401
3692,12/06/2011,NA,NA,NA,NA,NA,2.07,91.2817,13.9625,11.883739,283598000,9.5995,9.5995,104040000,15.536017,15.536017,93408812
3693,12/07/2011,NA,NA,NA,NA,NA,2.03,91.2331,13.896071,11.827202,304746400,9.766,9.766,128546000,15.526553,15.526553,90630437
3694,12/08/2011,NA,NA,NA,NA,NA,1.98,91.668,13.952143,11.874926,376356400,9.524,9.524,87222000,15.343738,15.343738,96885796
3695,12/09/2011,NA,NA,NA,NA,NA,2.02,91.6122,14.057857,11.964901,296993200,9.6515,9.6515,103176000,15.626926,15.626926,111062736
3696,12/12/2011,NA,NA,NA,NA,NA,2.04,92.3375,13.994286,11.910795,301067200,9.476,9.476,86864000,15.576366,15.576366,87683432
3697,12/13/2011,NA,NA,NA,NA,NA,2.01,92.5456,13.886071,11.818687,338928800,9.0255,9.0255,185946000,15.582344,15.582344,161731947
3698,12/14/2011,NA,NA,NA,NA,NA,1.96,93.2176,13.578214,11.556669,406887600,9.0105,9.0105,232284000,15.394049,15.394049,156733281
3699,12/15/2011,NA,NA,NA,NA,NA,1.93,92.8858,13.533571,11.51867,256200000,9.063,9.063,145198000,15.430662,15.430662,96705121
3700,12/16/2011,NA,NA,NA,NA,NA,1.91,92.8252,13.607857,11.5819,421478400,9.063,9.063,133282000,15.590563,15.590563,179040582
3701,12/19/2011,NA,NA,NA,NA,NA,1.94,92.8685,13.650357,11.61807,235530400,8.9665,8.9665,90672000,15.487698,15.487698,86061375
3702,12/20/2011,NA,NA,NA,NA,NA,2.04,92.432,14.141071,12.035722,337215200,9.126,9.126,92002000,15.700401,15.700401,95886062
3703,12/21/2011,NA,NA,NA,NA,NA,2.05,92.5262,14.158929,12.050921,262948000,8.7175,8.7175,161334000,15.587076,15.587076,100290510
3704,12/22/2011,NA,NA,NA,NA,NA,2.04,92.3883,14.233929,12.114758,202358800,8.9515,8.9515,93898000,15.683714,15.683714,73165217
3705,12/23/2011,NA,NA,NA,NA,NA,2.07,92.3897,14.404643,12.260055,269399200,8.864,8.864,69930000,15.769392,15.769392,58365953
3706,12/27/2011,NA,NA,NA,NA,NA,2.04,92.4137,14.518929,12.357327,265076000,8.8135,8.8135,59018000,15.946479,15.946479,64496847
3707,12/28/2011,NA,NA,NA,NA,NA,2.00,92.8374,14.38,12.239082,228662000,8.6945,8.6945,73190000,15.93278,15.93278,85406931
3708,12/29/2011,NA,NA,NA,NA,NA,1.96,92.7398,14.468571,12.314463,215978000,8.693,8.693,164186000,16.000029,16.000029,63252199
3709,12/30/2011,NA,NA,NA,NA,NA,1.96,92.4262,14.464286,12.31082,179662000,8.655,8.655,85596000,16.0872,16.0872,71559220
3710,01/03/2012,NA,NA,NA,NA,NA,2.01,91.7551,14.686786,12.500192,302220800,8.9515,8.9515,102216000,16.57313,16.57313,147611217
3711,01/04/2012,NA,NA,NA,NA,NA,2.08,92.0345,14.765714,12.567369,260022000,8.8755,8.8755,84104000,16.644611,16.644611,114989399
3712,01/05/2012,NA,NA,NA,NA,NA,2.12,92.5773,14.929643,12.706892,271269600,8.8805,8.8805,76182000,16.413727,16.413727,131808205
3713,01/06/2012,NA,NA,NA,NA,NA,2.09,92.7183,15.085714,12.839725,318292800,9.1305,9.1305,140168000,16.189817,16.189817,108119746
3714,01/09/2012,NA,NA,NA,NA,NA,2.11,92.7418,15.061786,12.819364,394024400,8.928,8.928,101138000,15.503389,15.503389,233776981
3715,01/10/2012,NA,NA,NA,NA,NA,2.08,92.2461,15.115714,12.865262,258196400,8.967,8.967,79716000,15.520326,15.520326,176483032
3716,01/11/2012,NA,NA,NA,NA,NA,2.03,92.554,15.091071,12.844289,215084800,8.945,8.945,62054000,15.590563,15.590563,96359832
3717,01/12/2012,NA,NA,NA,NA,NA,2.04,92.2274,15.049643,12.809027,212587200,8.7965,8.7965,107716000,15.682219,15.682219,75289148
3718,01/13/2012,NA,NA,NA,NA,NA,2.03,92.5385,14.993214,12.761002,226021600,8.921,8.921,95070000,15.566403,15.566403,92637933
3719,01/17/2012,NA,NA,NA,NA,NA,2.04,92.0142,15.167857,12.90964,242897200,9.083,9.083,112890000,15.655818,15.655818,76658261
3720,01/18/2012,NA,NA,NA,NA,NA,2.07,91.6943,15.325357,13.043692,276791200,9.472,9.472,149470000,15.763664,15.763664,110882061
3721,01/19/2012,NA,NA,NA,NA,NA,2.01,91.3316,15.276786,13.002352,261738400,9.7225,9.7225,141920000,15.929542,15.929542,253157352
3722,01/20/2012,NA,NA,NA,NA,NA,2.04,91.3661,15.010714,12.775891,413974400,9.5465,9.5465,112206000,14.595044,14.595044,424637703
3723,01/23/2012,NA,NA,NA,NA,NA,2.07,90.986,15.264643,12.99202,306062400,9.3045,9.3045,91706000,14.583338,14.583338,137027695
3724,01/24/2012,NA,NA,NA,NA,NA,2.09,91.181,15.014643,12.77924,547638000,9.35,9.35,93476000,14.469017,14.469017,122690156
3725,01/25/2012,NA,NA,NA,NA,NA,2.13,91.277,15.952143,13.577163,958314000,9.39,9.39,86128000,14.184085,14.184085,200255805
3726,01/26/2012,NA,NA,NA,NA,NA,2.12,90.3962,15.879643,13.515456,323985200,9.666,9.666,117472000,14.149464,14.149464,129531704
3727,01/27/2012,NA,NA,NA,NA,NA,2.11,90.2559,15.974286,13.596007,299709200,9.7685,9.7685,93180000,14.445355,14.445355,145242371
3728,01/30/2012,NA,NA,NA,NA,NA,2.11,90.4762,16.178928,13.770183,379341200,9.6075,9.6075,108482000,14.388319,14.388319,93569411
3729,01/31/2012,NA,NA,NA,NA,NA,2.11,90.5538,16.302856,13.87566,391683600,9.722,9.722,255444000,14.448593,14.448593,86017210
3730,02/01/2012,NA,NA,NA,NA,NA,2.15,90.0963,16.2925,13.866845,270046000,8.973,8.973,426732000,14.466526,14.466526,93175942
3731,02/02/2012,NA,NA,NA,NA,NA,2.16,89.8765,16.254286,13.834322,186796400,9.086,9.086,174726000,14.573126,14.573126,96950036
3732,02/03/2012,NA,NA,NA,NA,NA,2.18,89.8491,16.417143,13.972932,286599600,9.384,9.384,162410000,14.852579,14.852579,127215053
3733,02/06/2012,NA,NA,NA,NA,NA,2.19,89.7907,16.570356,14.103335,249412800,9.157,9.157,106200000,15.170388,15.170388,147735682
3734,02/07/2012,NA,NA,NA,NA,NA,2.21,89.5968,16.743929,14.251066,316223600,9.2095,9.2095,102078000,15.112604,15.112604,83997668
3735,02/08/2012,NA,NA,NA,NA,NA,2.22,89.6555,17.024286,14.489689,407890000,9.274,9.274,109532000,15.189317,15.189317,73731331
3736,02/09/2012,NA,NA,NA,NA,NA,2.21,89.6246,17.613214,14.990929,884214800,9.249,9.249,143784000,15.229416,15.229416,90927546
3737,02/10/2012,NA,NA,NA,NA,NA,2.20,90.1024,17.622143,14.998529,631302000,9.277,9.277,115942000,15.091185,15.091185,93356617
3738,02/13/2012,NA,NA,NA,NA,NA,2.21,89.8895,17.950001,15.277574,517216000,9.5795,9.5795,121428000,15.247847,15.247847,72924318
3739,02/14/2012,NA,NA,NA,NA,NA,2.19,90.1919,18.195,15.486101,460398400,9.565,9.565,190542000,15.187075,15.187075,72418428
3740,02/15/2012,NA,NA,NA,NA,NA,2.19,90.1932,17.77393,15.12772,1506120000,9.2235,9.2235,155888000,15.082467,15.082467,97399715
3741,02/16/2012,NA,NA,NA,NA,NA,2.23,90.3109,17.936071,15.265714,944552000,8.9965,8.9965,251276000,15.106378,15.106378,101615457
3742,02/17/2012,NA,NA,NA,NA,NA,2.24,90.23,17.932858,15.26298,535805200,9.125,9.125,148362000,15.059553,15.059553,98331193
3743,02/21/2012,NA,NA,NA,NA,NA,2.27,90.0117,18.387501,15.649936,605595200,9.113,9.113,135130000,15.292679,15.292679,99603946
3744,02/22/2012,NA,NA,NA,NA,NA,2.28,90.2472,18.322857,15.594923,483302400,9.029,9.029,115708000,15.141745,15.141745,78974912
3745,02/23/2012,NA,NA,NA,NA,NA,2.29,90.1108,18.442499,15.696749,568027600,8.9445,8.9445,103076000,15.096166,15.096166,82508106
3746,02/24/2012,NA,NA,NA,NA,NA,2.27,89.9104,18.657499,15.879739,415072000,8.9565,8.9565,73374000,15.190562,15.190562,77714204
3747,02/27/2012,NA,NA,NA,NA,NA,2.24,89.9635,18.777143,15.981571,547582000,8.9265,8.9265,74124000,15.175867,15.175867,72827958
3748,02/28/2012,NA,NA,NA,NA,NA,2.25,89.8103,19.121786,16.274902,600387200,9.19,9.19,115290000,15.402019,15.402019,114330940
3749,02/29/2012,NA,NA,NA,NA,NA,2.26,89.7487,19.372856,16.488598,952011200,8.9845,8.9845,106006000,15.398533,15.398533,125946315
3750,03/01/2012,NA,NA,NA,NA,NA,2.26,89.7817,19.445356,16.550304,683270000,9.002,9.002,98720000,15.501895,15.501895,89843498
3751,03/02/2012,NA,NA,NA,NA,NA,2.23,90.135,19.470715,16.571884,431712400,8.965,8.965,73156000,15.473252,15.473252,63167885
3752,03/05/2012,NA,NA,NA,NA,NA,2.20,90.2748,19.04143,16.206507,809124400,9.013,9.013,93654000,15.298906,15.298906,63970883
3753,03/06/2012,NA,NA,NA,NA,NA,2.17,90.8237,18.937857,16.118359,810238800,9.0545,9.0545,112244000,15.067523,15.067523,127451937
3754,03/07/2012,NA,NA,NA,NA,NA,2.20,90.6837,18.953215,16.131433,798520800,9.1885,9.1885,99030000,15.113351,15.113351,50769586
3755,03/08/2012,NA,NA,NA,NA,NA,2.24,90.2598,19.356787,16.474918,516457200,9.382,9.382,84430000,15.12182,15.12182,54021731
3756,03/09/2012,NA,NA,NA,NA,NA,2.28,90.4341,19.470358,16.571575,418919200,9.216,9.216,90212000,14.950213,14.950213,107224403
3757,03/12/2012,NA,NA,NA,NA,NA,2.28,90.6643,19.714287,16.77919,407282400,9.1695,9.1695,51752000,15.072255,15.072255,67010233
3758,03/13/2012,NA,NA,NA,NA,NA,2.34,90.5363,20.289286,17.268581,690855200,9.2295,9.2295,88116000,15.386826,15.386826,90168712
3759,03/14/2012,NA,NA,NA,NA,NA,2.36,90.9325,21.056429,17.921515,1418844000,9.113,9.113,73994000,15.342244,15.342244,117916329
3760,03/15/2012,NA,NA,NA,NA,NA,2.37,90.7866,20.912857,17.799316,1159718000,9.2215,9.2215,83202000,15.470264,15.470264,97769094
3761,03/16/2012,NA,NA,NA,NA,NA,2.40,90.5245,20.913214,17.799618,825487600,9.2525,9.2525,98680000,15.567649,15.567649,122477361
3762,03/19/2012,NA,NA,NA,NA,NA,2.42,90.292,21.467857,18.271685,901236000,9.276,9.276,78068000,15.790314,15.790314,87237768
3763,03/20/2012,NA,NA,NA,NA,NA,2.42,90.6065,21.64143,18.419418,816662000,9.6165,9.6165,183308000,15.77811,15.77811,61850967
3764,03/21/2012,NA,NA,NA,NA,NA,2.39,90.6761,21.517857,18.314243,644042000,9.5865,9.5865,84288000,15.939754,15.939754,99154267
3765,03/22/2012,NA,NA,NA,NA,NA,2.37,90.8225,21.405001,18.218187,623870800,9.62,9.62,74792000,16.090937,16.090937,96769361
3766,03/23/2012,NA,NA,NA,NA,NA,2.36,90.6156,21.2875,18.118183,430488800,9.752,9.752,119680000,16.004761,16.004761,77898894
3767,03/26/2012,NA,NA,NA,NA,NA,2.34,90.3266,21.677856,18.450417,595742000,10.1435,10.1435,152274000,16.17263,16.17263,73040752
3768,03/27/2012,NA,NA,NA,NA,NA,2.33,90.2796,21.945715,18.678398,607129600,10.272,10.272,192016000,16.115097,16.115097,80588939
3769,03/28/2012,NA,NA,NA,NA,NA,2.32,90.603,22.057858,18.773844,655460400,10.058,10.058,124900000,16.332781,16.332781,101936657
3770,03/29/2012,NA,NA,NA,NA,NA,2.31,90.7285,21.780714,18.537964,608238400,10.2305,10.2305,114224000,16.149717,16.149717,77260510
3771,03/30/2012,NA,NA,NA,NA,NA,2.32,90.4593,21.4125,18.224569,731038000,10.1255,10.1255,88762000,15.971136,15.971136,92774443
3772,04/02/2012,NA,NA,NA,NA,NA,2.36,90.247,22.093929,18.804544,598351600,9.9025,9.9025,128606000,16.112606,16.112606,91710470
3773,04/03/2012,NA,NA,NA,NA,NA,2.36,90.1921,22.475714,19.129501,834559600,9.983,9.983,100014000,16.005507,16.005507,82102591
3774,04/04/2012,NA,NA,NA,NA,NA,2.30,90.8284,22.296785,18.977205,572980800,9.6995,9.6995,109138000,15.819455,15.819455,65348026
3775,04/05/2012,NA,NA,NA,NA,NA,2.27,90.8781,22.63143,19.262024,641298000,9.7195,9.7195,64350000,15.748969,15.748969,93095642
3776,04/09/2012,NA,NA,NA,NA,NA,2.23,90.9624,22.7225,19.339531,597536800,9.5935,9.5935,62718000,15.712107,15.712107,87635252
3777,04/10/2012,NA,NA,NA,NA,NA,2.25,91.2728,22.444286,19.102747,889725200,9.349,9.349,89100000,15.612979,15.612979,99652126
3778,04/11/2012,NA,NA,NA,NA,NA,2.30,91.1768,22.364286,19.034657,696614800,9.3985,9.3985,86756000,15.839629,15.839629,88289696
3779,04/12/2012,NA,NA,NA,NA,NA,2.30,90.7694,22.241785,18.930387,614336800,9.5345,9.5345,80558000,16.214474,16.214474,231127086
3780,04/13/2012,NA,NA,NA,NA,NA,2.27,91.0558,21.615356,18.397232,859644800,9.423,9.423,68636000,15.55669,15.55669,327595322
3781,04/16/2012,NA,NA,NA,NA,NA,2.26,91.2355,20.718929,17.634262,1050786800,9.275,9.275,80886000,15.09517,15.09517,228537416
3782,04/17/2012,NA,NA,NA,NA,NA,2.29,90.7661,21.775,18.5331,1025528000,9.4195,9.4195,56584000,15.182343,15.182343,121409373
3783,04/18/2012,NA,NA,NA,NA,NA,2.26,90.9326,21.726429,18.49176,954531200,9.5535,9.5535,80038000,15.129541,15.129541,107180238
3784,04/19/2012,NA,NA,NA,NA,NA,2.19,91.0833,20.98,17.856468,834719200,9.555,9.555,80048000,14.926552,14.926552,132277959
3785,04/20/2012,NA,NA,NA,NA,NA,2.23,90.8066,20.463572,17.416918,1030985200,9.499,9.499,64872000,14.845854,14.845854,122794545
3786,04/23/2012,NA,NA,NA,NA,NA,2.22,91.079,20.417856,17.378012,966529200,9.412,9.412,69620000,14.88421,14.88421,88241516
3787,04/24/2012,NA,NA,NA,NA,NA,2.25,90.8153,20.01,17.030874,1076149200,9.5165,9.5165,67526000,14.975618,14.975618,77453230
3788,04/25/2012,NA,NA,NA,NA,NA,2.25,90.756,21.785713,18.542223,905777600,9.721,9.721,79102000,15.186079,15.186079,73117037
3789,04/26/2012,NA,NA,NA,NA,NA,2.27,90.6428,21.703571,18.472303,536068400,9.7995,9.7995,204680000,15.329292,15.329292,84013728
3790,04/27/2012,NA,NA,NA,NA,NA,2.26,90.3269,21.535713,18.329445,406722400,11.3425,11.3425,442338000,15.317088,15.317088,65701345
3791,04/30/2012,NA,NA,NA,NA,NA,2.25,90.3634,20.856428,17.751291,506144800,11.595,11.595,195138000,15.064783,15.064783,96652926
3792,05/01/2012,NA,NA,NA,NA,NA,2.26,90.3227,20.790358,17.695055,610999200,11.502,11.502,135098000,15.054323,15.054323,80392204
3793,05/02/2012,NA,NA,NA,NA,NA,2.24,90.6144,20.927856,17.812082,427389200,11.5125,11.5125,91868000,15.124809,15.124809,64701612
3794,05/03/2012,NA,NA,NA,NA,NA,2.23,90.6839,20.779285,17.685637,390549600,11.4725,11.4725,81110000,15.218457,15.218457,75000069
3795,05/04/2012,NA,NA,NA,NA,NA,2.21,91.0497,20.1875,17.181948,529992400,11.1995,11.1995,91704000,14.868519,14.868519,88626955
3796,05/07/2012,NA,NA,NA,NA,NA,2.19,91.0747,20.338572,17.310534,460118400,11.258,11.258,66286000,15.132031,15.132031,80079035
3797,05/08/2012,NA,NA,NA,NA,NA,2.16,91.4107,20.292143,17.271019,497252000,11.195,11.195,90448000,15.262542,15.262542,107493407
3798,05/09/2012,NA,NA,NA,NA,NA,2.14,91.7632,20.327856,17.301409,480704000,11.149,11.149,74240000,15.171882,15.171882,93501157
3799,05/10/2012,NA,NA,NA,NA,NA,2.14,91.7077,20.375713,17.342144,333200000,11.3345,11.3345,92968000,15.284211,15.284211,61666277
3800,05/11/2012,NA,NA,NA,NA,NA,2.12,91.7306,20.239643,17.22633,399546000,11.384,11.384,83872000,15.074248,15.074248,84290763
3801,05/14/2012,NA,NA,NA,NA,NA,2.11,92.2491,19.936428,16.968266,352626400,11.1465,11.1465,61932000,15.043613,15.043613,73249532
3802,05/15/2012,NA,NA,NA,NA,NA,2.12,92.5235,19.756071,16.81476,476336000,11.2195,11.2195,114274000,15.220699,15.220699,84399167
3803,05/16/2012,NA,NA,NA,NA,NA,2.09,92.903,19.502857,16.599239,560896000,11.203,11.203,105236000,15.664535,15.664535,194128926
3804,05/17/2012,NA,NA,NA,NA,NA,2.05,92.9632,18.932858,16.114107,717220000,10.918,10.918,90110000,15.518084,15.518084,134654835
3805,05/18/2012,NA,NA,NA,NA,NA,2.10,93.1395,18.942142,16.122011,732292400,10.6925,10.6925,104634000,14.953949,14.953949,239835606
3806,05/21/2012,NA,NA,NA,NA,NA,2.16,93.0945,20.045713,17.061268,631106000,10.9055,10.9055,71596000,15.295419,15.295419,123477094
3807,05/22/2012,NA,NA,NA,NA,NA,2.17,93.1113,19.891787,16.930262,694870400,10.7665,10.7665,74662000,14.963912,14.963912,122533571
3808,05/23/2012,NA,NA,NA,NA,NA,2.14,93.8855,20.377144,17.343367,584897600,10.864,10.864,84876000,15.179603,15.179603,127600492
3809,05/24/2012,NA,NA,NA,NA,NA,2.14,93.8027,20.190001,17.184076,496230000,10.762,10.762,62822000,15.035145,15.035145,75935562
3810,05/25/2012,NA,NA,NA,NA,NA,2.13,93.9488,20.081785,17.09198,328507200,10.6445,10.6445,43428000,14.733027,14.733027,143813034
3811,05/29/2012,NA,NA,NA,NA,NA,2.11,93.875,20.438213,17.395342,380508800,10.7375,10.7375,53878000,14.803015,14.803015,104618672
3812,05/30/2012,NA,NA,NA,NA,NA,2.08,94.302,20.684643,17.605076,529429600,10.4615,10.4615,81564000,14.650835,14.650835,76553871
3813,05/31/2012,NA,NA,NA,NA,NA,2.09,94.6856,20.633215,17.5613,491674400,10.6455,10.6455,98880000,14.467273,14.467273,119177037
3814,06/01/2012,NA,NA,NA,NA,NA,2.06,94.6979,20.035357,17.052464,520987600,10.411,10.411,79030000,14.221195,14.221195,122774470
3815,06/04/2012,NA,NA,NA,NA,NA,2.09,94.5184,20.153214,17.152775,556995600,10.7285,10.7285,85992000,14.410735,14.410735,97672734
3816,06/05/2012,NA,NA,NA,NA,NA,2.13,94.6184,20.10107,17.108387,388214400,10.6605,10.6605,70878000,14.206999,14.206999,93946821
3817,06/06/2012,NA,NA,NA,NA,NA,2.16,94.0362,20.409286,17.370722,401455600,10.882,10.882,54202000,14.46005,14.46005,84146223
3818,06/07/2012,NA,NA,NA,NA,NA,2.15,93.774,20.418571,17.378616,379766800,10.94,10.94,70078000,14.401769,14.401769,70603652
3819,06/08/2012,NA,NA,NA,NA,NA,2.15,94.2024,20.725714,17.640038,347516400,10.924,10.924,57540000,14.457061,14.457061,56627461
3820,06/11/2012,NA,NA,NA,NA,NA,2.13,94.0369,20.39893,17.361898,591264800,10.825,10.825,74982000,14.159427,14.159427,106842978
3821,06/12/2012,NA,NA,NA,NA,NA,2.15,94.0693,20.577143,17.513578,435380400,10.821,10.821,56666000,14.074744,14.074744,129451404
3822,06/13/2012,NA,NA,NA,NA,NA,2.12,93.8309,20.434286,17.391991,293580000,10.7365,10.7365,46504000,13.974869,13.974869,78460993
3823,06/14/2012,NA,NA,NA,NA,NA,2.11,93.8152,20.411785,17.372847,345573200,10.7225,10.7225,61218000,13.924059,13.924059,94147570
3824,06/15/2012,NA,NA,NA,NA,NA,2.14,93.5203,20.504642,17.451881,335255200,10.9175,10.9175,75704000,14.060049,14.060049,120497969
3825,06/18/2012,NA,NA,NA,NA,NA,2.13,93.6431,20.920713,17.806002,440412000,11.133,11.133,67392000,14.217958,14.217958,100250360
3826,06/19/2012,NA,NA,NA,NA,NA,2.17,93.0524,20.97893,17.855556,361404400,11.2015,11.2015,54332000,14.483961,14.483961,83359284
3827,06/20/2012,NA,NA,NA,NA,NA,2.16,93.1602,20.919287,17.80479,358943200,11.151,11.151,48888000,14.383836,14.383836,94219840
3828,06/21/2012,NA,NA,NA,NA,NA,2.10,93.6378,20.631071,17.559492,326351200,11.0285,11.0285,56860000,14.077484,14.077484,80753554
3829,06/22/2012,NA,NA,NA,NA,NA,2.11,93.9205,20.789286,17.694145,284471600,11.108,11.108,43750000,14.233649,14.233649,89450029
3830,06/25/2012,NA,NA,NA,NA,NA,2.10,94.1757,20.384644,17.349743,304382400,11.0035,11.0035,47646000,13.965155,13.965155,63501129
3831,06/26/2012,NA,NA,NA,NA,NA,2.11,93.9859,20.429644,17.388046,276536400,11.2805,11.2805,75082000,14.064284,14.064284,54210435
3832,06/27/2012,NA,NA,NA,NA,NA,2.10,93.8728,20.517857,17.463125,202997200,11.281,11.281,55984000,14.179352,14.179352,67945726
3833,06/28/2012,NA,NA,NA,NA,NA,2.08,94.0203,20.323214,17.297459,282836400,11.0655,11.0655,59896000,14.055068,14.055068,77124000
3834,06/29/2012,NA,NA,NA,NA,NA,2.13,92.9096,20.857143,17.7519,421500800,11.4175,11.4175,72288000,14.447597,14.447597,101157748
3835,07/02/2012,NA,NA,NA,NA,NA,2.11,92.951,21.161428,18.010881,400092000,11.466,11.466,46614000,14.45756,14.45756,66468209
